Commit message,Class
"FACES-1895 Develop alloy:pickDate component (Document types of maximumDate/minimumDate attributes. Move toJavaScriptDate() logic from PickDateUtil to new encodeDate() method in PickDateRenderer.) FACES-1897 Develop alloy:inputDate component (Document types of maximumDate/minimumDate attributes. Move getDateAtMidnight() from PickDateUtil to InputDate.)  Conflicts: 	alloy/src/main/java/com/liferay/faces/alloy/component/pickdate/PickDateUtil.java ",move
"Add DateTime utility class that moves the date parsing features out of GraphHandler and CliQuery where they can be shared by the API and other tools. Add millsecond absolute timestamp parsing Add month relative time option with the """"n"""" character that works over 30 day periods Refactor the date/time specific calls out of GraphHandler Modify CliQuery to use the new date/time parsing so folks can now enter relative or timestamps via the command line Add unit test class for DateTime.java Allow override of local timezone via config file  Signed-off-by: Chris Larsen <clarsen@euphoriaaudio.com> ",move
getRequestParameterMap() moved from FormValidationService to WebUtilsSerivce,move
WIP: Adding caret movement history to SourceCodeView,move
"Refactor XPathRule  to support a """"version"""" property (currently defaulting to 1.0)  which will cause an underlying XPathRuleQuery to be used to handle the XPath query.  The current XPathRule logic is moved into JaxenXPathRuleQuery  for 1.0 version.  A SaxonXPathRuleQuery is added  for handling 2.0 and 2.0 compatibility mode versions.  The Saxon implementation will be completed in a future commit.   git-svn-id: https://pmd.svn.sourceforge.net/svnroot/pmd/trunk@6478 51baf565-9d33-0410-a72c-fc3788e3496d ",move
FACES-2021 Prepare for OSGi by moving impl classes to internal sub-packages in order to clearly distinguish API from implementation (remove bridge-api dependency on liferay-faces-util and streamine factory APIs),move
[java] Move rule SignatureDeclareThrowsException from typeresolution to strictexception Replace existing rule with the typeresolution-based implementation.,move
Renew slots when MOVED occured during request to Cluster  * It's suggested by http://redis.io/topics/cluster-spec ** antirez/redis-rb-cluster implementation does it  too * Since Redis 3.0-beta 7 introduces CLUSTER SLOTS  it becomes easier * FIXME: It's fully synchronized  so it hurts performance (somewhat poor implementation) ** We can try Reader / Writer strategy to make lock waiting make shorter,move
- Sending requests as OOB (better perf) - Access to client locks via ClientLockTable - Modified semantics of lock acquitsition and thread interruption (same as for ReentrantLock) - Removed synchronized from ServerLock methods - Moved sending of lock responses outside the lock scope. ServerLock.handleView() and handleRequest() only return 1 response max - JIRA: https://issues.jboss.org/browse/JGRP-1660,move
Added listener/event system for show download notification  allows us to set the new filenames in the table as the show information is downloaded. Also moved new file name creation to FileEpisode  and added status enum and field to keep track of each FileEpisode's position in the timeline (added/downloaded/renamed/broken).,move
V2  Koti  Aravind | #00 | Moved creation of care doc from kilkari campaign service to help option handler,move
REFACTOR moved DCT code to own class,move
"Merged revisions 8979-8980 9044-9045 9056 9080-9083 9091 9130-9131 9136-9139 9186-9187 9236 9239 9241 9258 9272 9288 9335 9342 9347 9359 9365 9368-9370 9374-9376 9378-9380 9451 9453-9455 9517 9524 9589-9591 9679 9682 via svnmerge from  https://svn.dev.java.net/svn/hudson/branches/clearcase-0.6-SNAPSHOT  ........   r8979 | redsolo | 2008-04-30 11:12:04 +0200 (on  30 apr 2008) | 1 line      Added new files for UCM activity based change log ........   r8980 | redsolo | 2008-04-30 13:48:45 +0200 (on  30 apr 2008) | 1 line      Moved command lsactivity to ClearTool ........   r9044 | redsolo | 2008-05-06 10:25:55 +0200 (ti  06 maj 2008) | 1 line      Move cleartool executable string into HudsonClearToolLauncher ........   r9045 | redsolo | 2008-05-06 10:37:33 +0200 (ti  06 maj 2008) | 1 line      Removed cleartool executable string away from ClearTool implementations ........   r9056 | redsolo | 2008-05-06 23:57:21 +0200 (ti  06 maj 2008) | 2 lines      Applied path for UcmActivity and UcmHistoryBuilder from Henrik.   Added OutputFormat and ClearToolFormatHandler to help with the clear tool formatting. ........   r9080 | redsolo | 2008-05-08 11:07:51 +0200 (to  08 maj 2008) | 1 line      [clearcase-plugin] Add UCM parsing of changelog.xml (Patch from Henrik) ........   r9081 | redsolo | 2008-05-08 11:21:05 +0200 (to  08 maj 2008) | 1 line      [clearcase-plugin] Add test for writing UCM changelog.xml ........   r9082 | redsolo | 2008-05-08 12:20:52 +0200 (to  08 maj 2008) | 1 line      [clearcase-plugin] Added changlogaction from Henrik ........   r9083 | redsolo | 2008-05-08 13:18:41 +0200 (to  08 maj 2008) | 1 line      [clearcase-plugin] lshistory now returns Reader instead of change logs ........   r9091 | redsolo | 2008-05-10 10:05:07 +0200 (lö  10 maj 2008) | 1 line      [clearcase-plugin] Finished importing UCM changes from Henrik. ........   r9130 | redsolo | 2008-05-11 21:30:12 +0200 (sö  11 maj 2008) | 1 line      [clearcase-plugin] Added patch to remove the """"view"""" from UCM Activity from Henrik Lynggaard ........   r9131 | redsolo | 2008-05-11 22:38:51 +0200 (sö  11 maj 2008) | 1 line      [clearcase-plugin] More test files ........   r9136 | redsolo | 2008-05-11 23:20:01 +0200 (sö  11 maj 2008) | 1 line      [clearcase-plugin] Corrected tests for UcmChangeLogAction ........   r9137 | redsolo | 2008-05-11 23:35:21 +0200 (sö  11 maj 2008) | 1 line      [clearcase-plugin] Fixed failing tests for lshistory ct command ........   r9138 | redsolo | 2008-05-12 00:05:55 +0200 (må  12 maj 2008) | 1 line      [clearcase-plugin] Fixed change log parsing for base and UCM SCMs. ........   r9139 | redsolo | 2008-05-12 00:12:41 +0200 (må  12 maj 2008) | 1 line      [clearcase-plugin] Fixed compile error and tests ........   r9186 | redsolo | 2008-05-12 23:44:07 +0200 (må  12 maj 2008) | 1 line      [clearcase-plugin] Applied patch to remove the """"view"""" from UCM Activity ........   r9187 | redsolo | 2008-05-12 23:47:04 +0200 (må  12 maj 2008) | 1 line      [clearcase-plugin] Applied patch to add sub activities to change log ........   r9236 | lynggaard | 2008-05-14 21:18:27 +0200 (on  14 maj 2008) | 1 line      Dummy change to test developer access ........   r9239 | lynggaard | 2008-05-14 22:18:18 +0200 (on  14 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] UCM changelog page converted to activity based changelog ........   r9241 | lynggaard | 2008-05-14 23:05:55 +0200 (on  14 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Preparations for UCM tagging support. Need to expose the mkbl cleartool command ........   r9258 | redsolo | 2008-05-15 10:45:50 +0200 (to  15 maj 2008) | 1 line      [clearcase-plugin] Made get methods in UCM UcmActivity @exported ........   r9272 | lynggaard | 2008-05-15 21:43:45 +0200 (to  15 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] build extended changelog (changelog since last not failed build) ........   r9288 | lynggaard | 2008-05-15 22:57:11 +0200 (to  15 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] lsactivity needs the viewname ........   r9335 | lynggaard | 2008-05-16 21:10:00 +0200 (fr  16 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] if the user writes stream: as part of the stream name  then strip it. ........   r9342 | lynggaard | 2008-05-16 21:27:42 +0200 (fr  16 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] extra unittest to locate issue 1706 + 1707 ........   r9347 | lynggaard | 2008-05-16 23:46:39 +0200 (fr  16 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Cleartool is particular about parameter ordering ........   r9359 | lynggaard | 2008-05-17 16:31:41 +0200 (lö  17 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] add toString method for easy debug ........   r9365 | lynggaard | 2008-05-17 19:43:40 +0200 (lö  17 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Improve UCM specific changelog (issue #1601) ........   r9368 | lynggaard | 2008-05-17 20:56:14 +0200 (lö  17 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Ensure changelog action is reset for extended changelog ........   r9369 | lynggaard | 2008-05-17 21:15:08 +0200 (lö  17 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Improve ucm changelog  provide stream and user for sub activities  ........   r9370 | lynggaard | 2008-05-17 21:20:26 +0200 (lö  17 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Remove """"seconds"""" from UCM changelog ........   r9374 | lynggaard | 2008-05-18 11:04:33 +0200 (sö  18 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Fix tokenize issue on branch also ........   r9375 | lynggaard | 2008-05-18 11:48:52 +0200 (sö  18 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Improve ucm changelog page ........   r9376 | lynggaard | 2008-05-18 12:15:18 +0200 (sö  18 maj 2008) | 1 line      [clearcase-plugin 0.6 branch]Minor change to regexp generation ........   r9378 | lynggaard | 2008-05-18 16:12:56 +0200 (sö  18 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] new UCM fake cleartool setup ........   r9379 | lynggaard | 2008-05-18 16:17:22 +0200 (sö  18 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] re-enable edittype icons in UCM ........   r9380 | lynggaard | 2008-05-18 17:21:04 +0200 (sö  18 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] lsactivity should be run from within the view ........   r9451 | redsolo | 2008-05-19 23:34:31 +0200 (må  19 maj 2008) | 1 line      [clearcase-plugin] Move vob path handling out from lshistory into ClearCaseScm class. Fixed so load rules remove the \ and / before they are used in the lshistory command ........   r9453 | redsolo | 2008-05-20 00:11:46 +0200 (ti  20 maj 2008) | 1 line      [clearcase-plugin] No need to quote the command line args as ArgumentListBuilder already does it ........   r9454 | redsolo | 2008-05-20 00:17:36 +0200 (ti  20 maj 2008) | 1 line      [clearcase-plugin] Fixed problem that was introduced in my refactoring for vob paths ........   r9455 | redsolo | 2008-05-20 00:18:33 +0200 (ti  20 maj 2008) | 1 line      [clearcase-plugin] Added tests for getbranchnames ........   r9517 | lynggaard | 2008-05-21 22:57:08 +0200 (on  21 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] remove full username from changelog as we now rely on hudson users to display that ........   r9524 | lynggaard | 2008-05-21 23:27:19 +0200 (on  21 maj 2008) | 2 lines      [clearcase-plugin 0.6 branch] Defensive code to handle lshistory with empty activity names.    It appears that most (99%) version entries with empty activity names are version 0 or mkbranch items. this code is only there to catch it in case some real version has no activity. However that should ideally never happen ........   r9589 | lynggaard | 2008-05-22 21:36:12 +0200 (to  22 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] Add additional mkview documentation ........   r9590 | lynggaard | 2008-05-22 22:00:22 +0200 (to  22 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] small javadoc update ........   r9591 | lynggaard | 2008-05-22 22:24:47 +0200 (to  22 maj 2008) | 1 line      [clearcase-plugin 0.6 branch] remove old """"extended changelog"""" code  as this is not the way we want to do it  ........   r9679 | redsolo | 2008-05-29 23:08:35 +0200 (to  29 maj 2008) | 1 line      [clearcase-plugin] Fixed so the changelog actions are adding the %c (comments) to the lshistory format ........   r9682 | redsolo | 2008-05-29 23:19:10 +0200 (to  29 maj 2008) | 1 line      [clearacse-plugin] Removed unused class ........   git-svn-id: https://svn.dev.java.net/svn/hudson/trunk/hudson/plugins/clearcase@10146 71c3de6d-444a-0410-be80-ed276b4c234a ",move
